# NJOY2016 0 K U-235 ESZ at grid energies this port also chose.
# Oracle for tests/acer_ce_esz_vs_njoy2016.rs. Columns are MeV and barns.
# 17 significant digits: f64 needs that to round-trip exactly, and the test
# matches grid energies by EXACT equality.
energy_mev,total_b,absorption_b,elastic_b
2.07549400000000021e-3,2.46141717000000000e1,3.78966585000000000e0,1.25755599999999994e1
2.07644299999999987e-3,2.79294957000000004e1,5.31021385000000024e0,1.19103700000000003e1
2.07732400000000018e-3,2.19861606999999992e1,3.69387584999999996e0,1.12193699999999996e1
2.07776000000000011e-3,3.16620637000000009e1,8.25948185000000024e0,1.01582200000000000e1
2.07944599999999999e-3,6.32065927000000016e1,1.81714207999999999e1,1.41964500000000005e1
2.08106300000000018e-3,3.87871007000000034e1,7.68885884999999991e0,1.04209899999999998e1
2.08111199999999998e-3,4.09893556999999973e1,7.67898384999999983e0,1.30267999999999997e1
2.08264200000000000e-3,2.95459926999999993e1,4.62012085000000017e0,1.03020600000000009e1
2.08290999999999988e-3,2.45680316999999988e1,3.93520685000000014e0,1.13023900000000008e1
2.08386499999999985e-3,1.36730576999999993e1,1.60039185000000006e0,9.40817599999999921e0
2.08451200000000017e-3,5.94804026999999991e1,1.06511408000000003e1,1.15911700000000000e1
2.08498600000000004e-3,2.71173287000000016e1,3.36671684999999998e0,9.69325000000000081e0
2.08596700000000020e-3,3.09784046999999987e1,1.00836608000000005e1,8.68164200000000008e0
2.08604300000000010e-3,8.31110227000000066e1,2.87424807999999992e1,1.96789699999999996e1
2.08721800000000006e-3,1.01086692999999997e2,4.79622608000000028e1,2.59244899999999987e1
2.08766600000000017e-3,1.97327626999999985e1,3.19605685000000017e0,1.29930800000000009e1
2.08776799999999983e-3,2.67700446999999997e1,5.69364984999999990e0,1.36634300000000000e1
2.08929900000000019e-3,3.41118357000000003e1,1.49366508000000007e1,9.76557500000000012e0
2.08937500000000009e-3,2.40844556999999995e1,6.50909285000000004e0,1.09519199999999994e1
2.08958699999999995e-3,6.77575027999999975e1,3.21965507999999971e1,1.54192499999999999e1
2.09061400000000019e-3,7.53769728000000043e1,2.73734608000000001e1,1.49585600000000003e1
2.09191899999999981e-3,2.74647848000000003e1,6.91037585000000032e0,7.53696699999999975e0
2.09201500000000002e-3,4.44811237999999989e1,8.79534184999999979e0,1.05747000000000000e1
2.09313099999999981e-3,6.78508827999999937e1,1.02660508000000004e1,1.47124500000000005e1
2.09405500000000005e-3,3.17184008000000013e1,3.05860885000000016e0,1.41189099999999996e1
2.09446200000000006e-3,2.17655427999999986e1,2.18365084999999981e0,1.25272799999999993e1
2.09479400000000008e-3,2.72226047999999992e1,2.47015284999999984e0,1.31614500000000003e1
2.09544400000000013e-3,3.70185498000000024e1,4.25138785000000041e0,1.34077999999999999e1
2.09663999999999988e-3,1.83899338000000014e1,1.95743985000000009e0,1.17194199999999995e1
2.09684999999999993e-3,3.50007757999999995e1,5.95403385000000007e0,1.34061100000000000e1
2.09735300000000015e-3,1.67782978000000007e1,1.37285585000000010e0,1.28066399999999998e1
2.09780300000000008e-3,2.87423678000000002e1,5.05094584999999974e0,1.23297200000000000e1
2.09904899999999997e-3,3.72613678000000021e1,8.88731585000000024e0,1.26914700000000007e1
2.09946900000000007e-3,2.90472968000000016e1,5.09999484999999986e0,1.32619000000000007e1
2.10122400000000006e-3,4.39585208000000023e1,8.87599885000000022e0,1.34333100000000005e1
2.10183300000000000e-3,2.87927968000000014e1,4.38393485000000016e0,1.34165500000000009e1
2.10349599999999984e-3,2.37225578000000006e1,5.14284385000000022e0,1.21160800000000002e1
2.10425700000000000e-3,2.01832367999999995e1,5.90481385000000003e0,9.85794199999999954e0
2.10439799999999995e-3,6.57323927999999995e1,2.69108607999999982e1,1.51133699999999997e1
2.10450500000000000e-3,2.09870178000000003e1,3.04914085000000012e0,1.49362700000000004e1
2.10604400000000006e-3,1.46302278000000001e1,1.24006884999999989e0,1.01445900000000009e1
2.10654800000000019e-3,2.43253537999999985e1,4.04321085000000036e0,1.94513800000000003e1
2.10820000000000018e-3,1.11760362000000004e1,8.45374246999999968e-1,9.25337900000000069e0
2.10842799999999986e-3,2.30686058000000003e1,8.59613384999999930e0,5.40113999999999983e0
2.10958299999999994e-3,2.80037717999999991e1,2.58875985000000020e0,1.20790799999999994e1
2.10985300000000008e-3,1.98029218000000000e1,1.19943785000000003e0,1.28492899999999999e1
2.10999999999999990e-3,1.72501913000000009e1,7.66967347999999993e-1,1.25126799999999996e1
2.11139600000000019e-3,2.60314687999999990e1,2.68041684999999985e0,1.12847700000000000e1
2.11185799999999988e-3,4.55348327999999967e1,1.13559207999999998e1,1.32930399999999995e1
2.11238199999999989e-3,3.06404828000000009e1,4.73508085000000012e0,1.32133500000000002e1
2.11288100000000005e-3,1.78288468000000009e1,1.57387784999999991e0,1.23629599999999993e1
2.11400700000000021e-3,1.94764297999999982e1,2.22386784999999998e0,1.12195699999999992e1
2.11414500000000000e-3,1.79591418000000012e1,1.37602084999999996e0,1.21189999999999998e1
2.11490999999999979e-3,1.79156678000000014e1,1.69159985000000002e0,1.17425499999999996e1
2.11556100000000018e-3,2.61446827999999982e1,4.03501084999999993e0,1.08904099999999993e1
2.11654500000000006e-3,2.10104748000000008e1,2.83196085000000020e0,1.12377000000000002e1
2.11691500000000003e-3,1.63727997999999992e1,1.75587285000000004e0,1.07566199999999998e1
2.11752599999999978e-3,2.30018968000000008e1,2.19343485000000005e0,1.04430499999999995e1
2.11792799999999982e-3,1.69160457999999991e1,2.19788685000000017e0,1.03687600000000000e1
2.11805200000000004e-3,2.35947917999999994e1,3.34335884999999999e0,1.06239500000000007e1
2.11870899999999987e-3,1.68196237999999987e1,1.26458785000000007e0,1.08106899999999992e1
2.11934599999999982e-3,1.60497577999999983e1,1.12289685000000006e0,1.13211899999999996e1
2.11959600000000007e-3,2.05328148000000006e1,1.87473785000000004e0,1.14788300000000003e1
2.12074399999999993e-3,3.02177478000000015e1,2.73422585000000007e0,1.07794399999999992e1
2.12094400000000004e-3,3.27710288000000034e1,4.25547684999999998e0,1.21421100000000006e1
2.12198300000000003e-3,1.82427788000000000e1,3.10176885000000002e0,7.26366800000000001e0
2.12212300000000006e-3,9.06463628000000057e1,2.47925108999999999e1,1.98390699999999995e1
2.12361799999999986e-3,1.45109759000000000e1,6.48415952000000018e-1,1.03252400000000009e1
2.12431300000000007e-3,3.08362417999999998e1,3.23913984999999993e0,1.12327999999999992e1
2.12485500000000015e-3,2.19129897999999983e1,1.37496685000000007e0,1.14830799999999993e1
2.12526399999999997e-3,2.41699377999999996e1,1.99523984999999993e0,1.27927999999999997e1
2.12597500000000000e-3,1.88389048000000017e1,1.95993084999999989e0,1.12320700000000002e1
2.12695799999999997e-3,2.46365148000000005e1,3.27194584999999982e0,1.18298900000000007e1
2.12732299999999997e-3,1.39561750999999994e1,5.49319153000000004e-1,1.08003499999999999e1
2.12803999999999988e-3,3.30566698000000017e1,6.74002284999999990e0,7.62756499999999971e0
2.12807799999999983e-3,4.59116628000000020e1,8.39938085000000001e0,1.04752799999999997e1
2.12887699999999994e-3,6.15149627999999993e1,1.93659308999999986e1,1.45938199999999991e1
2.12962199999999985e-3,6.73070028000000065e1,1.30699409000000006e1,1.56555800000000005e1
2.12986599999999979e-3,1.68817598000000011e1,1.16570584999999993e0,1.33346599999999995e1
2.13080499999999994e-3,6.50941528000000034e1,1.30997409000000005e1,1.32315699999999996e1
2.13080900000000000e-3,6.60144927999999993e1,1.31414808999999995e1,1.39022000000000006e1
2.13252900000000020e-3,4.72161377999999985e1,8.05363584999999915e0,1.09220000000000006e1
2.13366899999999993e-3,1.92438408000000010e1,3.44439284999999984e0,8.72276100000000021e0
2.13477100000000015e-3,6.57951797999999997e1,6.98317784999999969e0,2.54514899999999997e1
2.13636800000000003e-3,1.84605259000000004e1,2.58884685999999986e0,9.97077600000000075e0
2.13695100000000021e-3,2.47091229000000006e1,2.17727086000000014e0,1.24848999999999997e1
2.13877599999999978e-3,2.17054669000000011e1,1.94093686000000010e0,1.13559500000000000e1
2.13944899999999986e-3,2.90484419000000003e1,6.22230986000000019e0,1.08502399999999994e1
2.14000900000000001e-3,2.78954008999999985e1,3.06133886000000022e0,1.09944799999999994e1
2.14286999999999984e-3,1.67544080999999991e1,7.43797056999999984e-1,1.43378200000000007e1
2.14400900000000011e-3,2.77025338999999988e1,6.76274186000000022e0,1.09112500000000008e1
2.14447099999999979e-3,1.65122478999999984e1,1.03711585999999989e0,9.41500500000000073e0
2.14571300000000005e-3,3.25898259000000010e1,2.38236385999999989e0,1.22966700000000007e1
2.14725799999999998e-3,1.96480049000000001e1,1.01787385999999991e0,1.21234500000000001e1
2.14755200000000005e-3,1.52971898999999993e1,8.00436858999999945e-1,1.13736300000000004e1
2.14922600000000017e-3,3.07019169000000005e1,3.34100586000000011e0,1.97097699999999989e1
2.15119999999999981e-3,2.39923248999999998e1,3.66686186000000003e0,1.16426900000000000e1
2.15169999999999988e-3,1.67242668999999999e1,1.69711485999999989e0,1.08697900000000001e1
2.15210000000000011e-3,4.76837729000000010e1,1.04884509000000001e1,1.40392799999999998e1
2.15340000000000019e-3,1.74897779000000000e1,1.33766186000000009e0,1.13012300000000003e1
2.15460000000000000e-3,2.42871568999999994e1,2.46222385999999993e0,1.31739099999999993e1
2.15519999999999991e-3,1.95337008999999995e1,3.05581185999999994e0,1.22448099999999993e1
2.15590000000000009e-3,9.04039029000000056e1,3.43846508999999969e1,2.31822699999999990e1
2.15700000000000006e-3,2.53533988999999984e1,4.38333786000000014e0,1.23377499999999998e1
2.15800000000000020e-3,1.86157968999999994e1,2.30971585999999984e0,1.15788300000000000e1
2.15940000000000012e-3,1.28863851000000000e1,1.19119086000000007e0,1.07123799999999996e1
2.16000000000000003e-3,2.36474729000000004e1,7.18623885999999956e0,1.04265799999999995e1
2.16059999999999993e-3,2.25110509000000008e1,1.32238886000000000e0,1.02573899999999991e1
2.16100000000000016e-3,7.51889029000000022e1,1.91569009000000001e1,1.89368200000000009e1
2.16190000000000002e-3,1.42684770000000007e1,6.03994962999999996e-1,1.12758800000000008e1
2.16249999999999993e-3,1.54841411999999998e1,7.80053163000000049e-1,1.05522500000000008e1
2.16480000000000014e-3,7.85084528999999947e1,1.81703308999999997e1,2.05650300000000001e1
2.16499999999999982e-3,2.15621548999999995e1,1.81301885999999990e0,1.62424999999999997e1
2.16640000000000018e-3,1.62777676999999983e1,8.05207663999999990e-1,1.12752999999999997e1
2.16780000000000011e-3,1.21432452999999995e2,4.66955608999999967e1,2.63738899999999994e1
2.16810000000000006e-3,2.11612608999999985e1,2.52301985999999978e0,1.01073900000000005e1
2.16929999999999987e-3,1.88783358999999997e1,1.61974087000000000e0,1.19961900000000004e1
2.16949999999999999e-3,2.07516348999999991e1,2.14771087000000005e0,1.25482300000000002e1
2.17059999999999996e-3,1.53621499000000004e1,2.02196087000000002e0,1.04542099999999998e1
2.17229999999999984e-3,2.47027760000000001e1,3.41908886999999995e0,1.17110199999999995e1
2.17370000000000020e-3,3.83497830000000022e1,1.35090708999999993e1,1.28228500000000007e1
2.17389999999999988e-3,1.40331835999999992e1,7.23612766999999990e-1,1.24796200000000006e1
2.17490000000000001e-3,2.16721320000000013e1,4.68443686999999986e0,1.10571900000000003e1
2.17609999999999982e-3,1.98174199999999985e1,3.82782087000000004e0,1.09646100000000004e1
2.17680000000000000e-3,1.31409389999999995e1,5.05116867000000025e-1,1.01038599999999992e1
2.17689999999999984e-3,1.37866383999999993e1,6.72703267000000049e-1,1.03043700000000005e1
2.17760000000000002e-3,2.90577609999999993e1,8.65107687000000070e0,1.04382800000000007e1
2.17830000000000020e-3,1.30063291000000003e1,5.39244967999999991e-1,9.73757900000000021e0
2.17879999999999983e-3,1.42031010000000002e1,1.13114387000000005e0,8.43323000000000000e0
2.17909999999999979e-3,1.29668512999999990e2,4.24139909000000017e1,3.51529000000000025e1
2.17979999999999997e-3,1.21242743999999991e1,7.06806268000000015e-1,1.02326499999999996e1
2.18020000000000019e-3,8.21968229999999949e1,2.30684308999999992e1,1.98392000000000017e1
2.18119999999999989e-3,1.69149634000000013e1,9.96342269000000003e-1,9.46230800000000016e0
2.18160000000000012e-3,1.76108960000000003e1,1.67555886999999992e0,7.55506399999999978e0
2.18190000000000007e-3,6.97567729999999955e1,1.04211708999999999e1,1.65069300000000005e1
2.18339999999999984e-3,4.33077120000000022e1,7.46236986999999985e0,1.04246300000000005e1
2.18369999999999979e-3,7.04046730000000025e1,8.45258087000000025e0,2.12630699999999990e1
2.18439999999999997e-3,2.11361370000000015e1,4.91022586999999966e0,1.16519399999999997e1
2.18460000000000008e-3,2.10235740000000000e1,1.21816187000000009e0,1.21957699999999996e1
2.18769999999999989e-3,1.58390509999999995e1,1.40667086999999991e0,9.18828199999999917e0
2.18780000000000016e-3,2.39196899999999992e1,2.75761786999999980e0,1.03304799999999997e1
2.18849999999999991e-3,5.32968230000000034e1,2.04418308999999994e1,1.41508800000000008e1
2.18909999999999981e-3,1.01917877000000008e1,1.56723787000000003e0,8.09332999999999991e0
2.18940000000000020e-3,2.48556592999999992e2,8.06110008999999934e1,1.17938800000000001e2
2.19000000000000011e-3,1.65349199999999996e1,5.37845871000000031e-1,1.39584399999999995e1
2.19089999999999997e-3,2.28763380000000005e1,2.58290087000000002e0,1.25933100000000007e1
2.19149999999999987e-3,3.28229650000000035e1,1.15877508999999996e1,1.23605999999999998e1
2.19229999999999989e-3,3.20660499999999971e1,5.53962787000000034e0,1.22513900000000007e1
2.19321000000000012e-3,9.27085730000000012e1,2.90290908999999999e1,2.44621800000000000e1
2.19359999999999998e-3,1.41396526999999992e1,4.84060472000000019e-1,1.30156200000000002e1
2.19479999999999979e-3,1.90482419999999983e1,1.90654386999999992e0,1.07510499999999993e1
2.19520000000000002e-3,1.82422530000000016e1,2.61405186999999994e0,1.11691500000000001e1
2.19710000000000001e-3,1.43561601999999997e1,6.61466073000000043e-1,1.15674499999999991e1
2.19819999999999998e-3,2.19173439999999999e1,3.08665387000000013e0,1.07750500000000002e1
2.19900000000000000e-3,8.34502630000000067e1,2.83139009000000001e1,1.83757899999999985e1
2.20103500000000006e-3,2.19755099999999999e1,4.63750986999999970e0,1.04549599999999998e1
2.20128099999999981e-3,1.59716740000000001e1,1.51700787000000004e0,1.01078600000000005e1
2.20350000000000016e-3,1.87240877999999995e1,8.95357674999999964e-1,1.15953499999999998e1
2.20442200000000015e-3,2.21380389999999991e1,2.16806188000000022e0,1.16011699999999998e1
2.20549000000000005e-3,2.56701179999999987e1,3.08578587999999998e0,1.04801500000000001e1
2.20555799999999982e-3,2.47822989999999983e1,2.20619687999999980e0,1.14711900000000000e1
2.20731500000000006e-3,3.33461840000000009e1,3.95044188000000007e0,1.14155999999999995e1
2.20785099999999982e-3,1.71345291000000017e1,1.20010488000000004e0,1.20812600000000003e1
2.21005999999999980e-3,1.26108711000000007e1,1.91980688000000010e0,7.54445799999999966e0
2.21016800000000020e-3,1.88747371000000008e1,4.30087087999999973e0,7.23028099999999974e0
2.21079399999999987e-3,1.89767590999999989e1,1.30513188000000002e0,1.18273600000000005e1
2.21206199999999988e-3,1.85804372999999998e2,1.07138200999999995e2,5.40859099999999984e1
2.21455500000000000e-3,3.92016680999999991e1,6.08722588000000009e0,1.73279999999999994e1
2.21622500000000005e-3,7.65732430999999991e1,1.11797409000000005e1,1.49990900000000007e1
2.21624099999999987e-3,7.71292830999999950e1,1.10867708999999994e1,1.64124000000000017e1
2.21745100000000006e-3,2.96830131000000002e1,1.26334088000000011e0,1.14046299999999992e1
2.21784400000000007e-3,3.51763331000000008e1,2.88536087999999991e0,1.20911600000000004e1
2.21877199999999993e-3,1.66804653999999992e1,5.47586180000000033e-1,1.25524299999999993e1
2.22020799999999999e-3,1.84545011000000017e1,2.19771688000000021e0,9.45952600000000032e0
2.22040900000000001e-3,2.70200621000000005e1,2.26875087999999980e0,9.92059899999999928e0
2.22050100000000016e-3,3.01972330999999983e1,3.21175087999999986e0,1.11675900000000006e1
2.22294800000000020e-3,1.13123973000000007e2,3.34629808999999980e1,2.55299000000000014e1
2.22295199999999983e-3,1.13348832999999999e2,3.30947008999999994e1,2.68614700000000006e1
2.22428499999999989e-3,2.43991322999999994e2,1.16699601000000001e2,9.10043299999999959e1
2.22434499999999997e-3,8.68100361000000049e1,3.11671408999999997e1,5.23905600000000007e1
2.22449800000000010e-3,2.68385281000000013e1,3.47988887999999985e0,1.99540900000000008e1
2.22588599999999984e-3,3.52629130999999987e1,4.61323187999999984e0,9.41460900000000045e0
2.22658199999999995e-3,1.16257783000000003e2,2.45800009000000017e1,2.84104300000000016e1
2.22791300000000020e-3,4.02987401000000034e1,5.68021787999999983e0,1.31580600000000008e1
2.22803600000000008e-3,3.44149231000000029e1,6.04770087999999983e0,1.43036600000000007e1
2.22937500000000002e-3,3.75229320999999985e1,8.44223988000000070e0,1.09026700000000005e1
2.22940399999999993e-3,3.96394481000000027e1,8.32936587999999922e0,1.27152399999999997e1
2.23136400000000000e-3,2.53189330999999989e1,5.77577488000000017e0,1.06737300000000008e1
2.23146200000000003e-3,3.04477271000000016e1,4.34390488000000019e0,1.16293000000000006e1
2.23300000000000018e-3,1.43449072999999999e2,7.20707208999999978e1,3.49048900000000017e1
2.23316299999999981e-3,2.62370361000000010e1,4.22363487999999965e0,1.68361599999999996e1
2.23437799999999997e-3,2.48246840999999989e1,2.81439188000000007e0,1.18393499999999996e1
2.23438299999999994e-3,2.44945020999999983e1,2.82647587999999983e0,1.19035299999999999e1
2.23448599999999994e-3,1.86476120999999999e1,2.46472388000000020e0,1.18795999999999999e1
2.23557599999999997e-3,4.10861980999999972e1,1.23534109000000001e1,9.75885500000000050e0
2.23692800000000001e-3,2.94593790999999996e1,3.49736688999999989e0,1.03055299999999992e1
2.23697099999999992e-3,3.02700621000000005e1,3.32826989000000006e0,1.10948899999999995e1
2.23886400000000013e-3,2.92477421000000000e1,6.37107089000000038e0,8.70363900000000079e0
2.23934399999999988e-3,3.36052681000000035e1,2.85876588999999992e0,1.07456099999999992e1
