case,mu,mu_r,stage,n_pebbles,n_centres,r_m,r_over_d,g,coordination,counts
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.142200,2.3700,0.873696,62.657194,11943
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.143400,2.3900,0.906828,64.149911,12606
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.144600,2.4100,0.908960,65.671285,12848
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.145800,2.4300,0.923356,67.242510,13269
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.147000,2.4500,0.932507,68.855536,13622
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.148200,2.4700,0.975659,70.570870,14486
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.149400,2.4900,1.003194,72.363292,15137
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.150600,2.5100,1.011989,74.200592,15516
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.151800,2.5300,1.036432,76.112374,16145
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.153000,2.5500,1.041154,78.063351,16476
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.154200,2.5700,1.065140,80.090705,17121
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.155400,2.5900,1.083240,82.184725,17684
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.156600,2.6100,1.118819,84.381054,18548
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.157800,2.6300,1.106323,86.586264,18623
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.159000,2.6500,1.140710,88.894731,19495
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.160200,2.6700,1.127720,91.211486,19565
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.161400,2.6900,1.132194,93.572410,19938
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.162600,2.7100,1.123378,95.949911,20078
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.163800,2.7300,1.106703,98.326821,20073
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.165000,2.7500,1.084415,100.690112,19958
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.166200,2.7700,1.090823,103.102072,20369
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.167400,2.7900,1.067427,105.496507,20221
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.168600,2.8100,1.058584,107.905269,20342
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.169800,2.8300,1.049215,110.326821,20450
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.171000,2.8500,1.045317,112.773594,20663
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.172200,2.8700,1.048608,115.262641,21020
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.173400,2.8900,1.037884,117.760687,21096
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.174600,2.9100,1.030945,120.276495,21246
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.175800,2.9300,0.989923,122.725518,20682
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.177000,2.9500,0.988351,125.204144,20932
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.178200,2.9700,0.964650,127.656246,20708
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.179400,2.9900,0.946410,130.094494,20591
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.180600,3.0100,0.940315,132.549556,20733
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.181800,3.0300,0.913442,134.966252,20409
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.183000,3.0500,0.920186,137.433037,20832
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.184200,3.0700,0.930166,139.959384,21335
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.185400,3.0900,0.920186,142.491297,21382
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.186600,3.1100,0.926997,145.075074,21820
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.187800,3.1300,0.921983,147.678034,21982
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.189000,3.1500,0.931350,150.341149,22490
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.190200,3.1700,0.935214,153.049378,22871
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.191400,3.1900,0.943472,155.816104,23365
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.192600,3.2100,0.956397,158.656009,23983
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.193800,3.2300,0.943171,161.491652,23947
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.195000,3.2500,0.959181,164.411249,24656
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.196200,3.2700,0.984528,167.444997,25620
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.197400,3.2900,0.979997,170.501835,25815
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.198600,3.3100,0.985368,173.612907,26273
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.199800,3.3300,0.986277,176.764594,26616
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.201000,3.3500,1.005695,180.017052,27467
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.202200,3.3700,1.012897,183.332031,27995
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.203400,3.3900,1.024544,186.725044,28654
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.204600,3.4100,1.028251,190.170634,29098
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.205800,3.4300,1.047694,193.722676,29997
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.207000,3.4500,1.028815,197.251510,29801
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.208200,3.4700,1.049887,200.894494,30765
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.209400,3.4900,1.048583,204.575015,31082
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.210600,3.5100,1.051710,208.308940,31533
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.211800,3.5300,1.060700,212.117821,32166
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.213000,3.5500,1.041967,215.901954,31957
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.214200,3.5700,1.046381,219.745056,32455
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.215400,3.5900,1.057201,223.671522,33159
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.216600,3.6100,1.041704,227.583659,33038
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.217800,3.6300,1.022804,231.467496,32799
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.219000,3.6500,1.025351,235.404026,33244
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.220200,3.6700,1.011185,239.328834,33145
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.221400,3.6900,1.020352,243.332504,33811
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.222600,3.7100,1.018695,247.373120,34123
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.223800,3.7300,0.999235,251.379396,33833
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.225000,3.7500,0.999241,255.428774,34197
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.226200,3.7700,0.993091,259.496270,34350
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.227400,3.7900,0.994080,263.611131,34750
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.228600,3.8100,0.981265,267.715927,34665
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.229800,3.8300,0.969643,271.814802,34615
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.231000,3.8500,0.978473,275.994316,35296
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.232200,3.8700,0.965862,280.162937,35204
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.233400,3.8900,0.983083,284.449852,36203
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.234600,3.9100,0.973133,288.737123,36206
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.235800,3.9300,0.968042,293.045708,36386
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.237000,3.9500,0.966691,297.392185,36706
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.238200,3.9700,0.966857,301.783541,37085
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.239400,3.9900,0.968365,306.226169,37518
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.240600,4.0100,0.964479,310.695441,37743
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.241800,4.0300,0.964822,315.211012,38134
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.243000,4.0500,0.983049,319.857667,39241
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.244200,4.0700,0.989461,324.580935,39888
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.245400,4.0900,0.983541,329.322202,40040
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.246600,4.1100,0.979198,334.088810,40254
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.247800,4.1300,0.984432,338.927649,40864
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.249000,4.1500,1.005100,343.916045,42127
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.250200,4.1700,0.997373,348.913914,42207
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.251400,4.1900,0.997587,353.960924,42622
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.252600,4.2100,1.005195,359.095086,43358
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.253800,4.2300,1.006551,364.285139,43830
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.255000,4.2500,1.016778,369.577620,44695
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.256200,4.2700,1.011062,374.889994,44863
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.257400,4.2900,1.009962,380.246418,45235
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.258600,4.3100,1.019502,385.703967,46089
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.259800,4.3300,1.017732,391.202724,46437
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.261000,4.3500,1.031218,396.825933,47488
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.262200,4.3700,1.011688,402.393487,47018
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.263400,4.3900,1.013194,408.020485,47520
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.264600,4.4100,1.019639,413.734991,48259
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.265800,4.4300,1.009092,419.441800,48194
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.267000,4.4500,1.009110,425.200355,48631
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.268200,4.4700,1.011061,431.022025,49164
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.269400,4.4900,1.014364,436.915098,49767
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.270600,4.5100,1.000560,442.779870,49528
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.271800,4.5300,0.997631,448.679455,49822
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.273000,4.5500,1.004759,454.673771,50622
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.274200,4.5700,1.000863,460.697454,50870
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.275400,4.5900,0.994598,466.735938,50995
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.276600,4.6100,0.988964,472.792658,51149
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.277800,4.6300,0.991365,478.916874,51719
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.279000,4.6500,0.990609,485.089402,52127
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.280200,4.6700,0.990187,491.312493,52554
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.281400,4.6900,0.991829,497.599408,53093
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.282600,4.7100,0.987869,503.914742,53333
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.283800,4.7300,0.979772,510.231616,53346
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.285000,4.7500,0.979096,516.597632,53761
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.286200,4.7700,0.978542,523.013736,54184
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.287400,4.7900,0.976889,529.472824,54547
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.288600,4.8100,0.982475,536.023209,55318
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.289800,4.8300,0.982916,542.631143,55804
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.291000,4.8500,0.979490,549.270693,56071
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.292200,4.8700,0.978427,555.957845,56473
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.293400,4.8900,0.985476,562.748609,57348
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.294600,4.9100,0.984179,569.586027,57742
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.295800,4.9300,0.987926,576.505506,58435
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.297000,4.9500,0.993040,583.517348,59215
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.298200,4.9700,0.992134,590.579515,59640
ours_recirc_mu40_mur00,0.4,0.0,recirculated,27554,8445,0.299400,4.9900,0.999098,597.748609,60543
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.000600,0.0100,0.000000,0.000000,0
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.001800,0.0300,0.000000,0.000000,0
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.003000,0.0500,0.000000,0.000000,0
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.004200,0.0700,0.000000,0.000000,0
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.005400,0.0900,0.000000,0.000000,0
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.006600,0.1100,0.000000,0.000000,0
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.007800,0.1300,0.000000,0.000000,0
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.009000,0.1500,0.000000,0.000000,0
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.010200,0.1700,0.000000,0.000000,0
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.011400,0.1900,0.000000,0.000000,0
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.012600,0.2100,0.000000,0.000000,0
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.013800,0.2300,0.000000,0.000000,0
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.015000,0.2500,0.000000,0.000000,0
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.016200,0.2700,0.000000,0.000000,0
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.017400,0.2900,0.000000,0.000000,0
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.018600,0.3100,0.000000,0.000000,0
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.019800,0.3300,0.000000,0.000000,0
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.021000,0.3500,0.000000,0.000000,0
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.022200,0.3700,0.000000,0.000000,0
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.023400,0.3900,0.000000,0.000000,0
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.024600,0.4100,0.000000,0.000000,0
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.025800,0.4300,0.000000,0.000000,0
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.027000,0.4500,0.000000,0.000000,0
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.028200,0.4700,0.000000,0.000000,0
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.029400,0.4900,0.000000,0.000000,0
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.030600,0.5100,0.000000,0.000000,0
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.031800,0.5300,0.000000,0.000000,0
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.033000,0.5500,0.000000,0.000000,0
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.034200,0.5700,0.000000,0.000000,0
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.035400,0.5900,0.000000,0.000000,0
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.036600,0.6100,0.000000,0.000000,0
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.037800,0.6300,0.000000,0.000000,0
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.039000,0.6500,0.000000,0.000000,0
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.040200,0.6700,0.000000,0.000000,0
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.041400,0.6900,0.000000,0.000000,0
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.042600,0.7100,0.000000,0.000000,0
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.043800,0.7300,0.000000,0.000000,0
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.045000,0.7500,0.000000,0.000000,0
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.046200,0.7700,0.000000,0.000000,0
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.047400,0.7900,0.000000,0.000000,0
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.048600,0.8100,0.000000,0.000000,0
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.049800,0.8300,0.000000,0.000000,0
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.051000,0.8500,0.000000,0.000000,0
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.052200,0.8700,0.000000,0.000000,0
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.053400,0.8900,0.000000,0.000000,0
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.054600,0.9100,0.000000,0.000000,0
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.055800,0.9300,0.000000,0.000000,0
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.057000,0.9500,0.000000,0.000000,0
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.058200,0.9700,0.000000,0.000000,0
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.059400,0.9900,18.895838,5.472416,45432
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.060600,1.0100,3.601254,6.557938,9012
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.061800,1.0300,1.775952,7.114671,4622
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.063000,1.0500,1.334396,7.549386,3609
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.064200,1.0700,1.143984,7.936401,3213
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.065400,1.0900,1.014555,8.292580,2957
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.066600,1.1100,0.893296,8.617803,2700
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.067800,1.1300,0.811196,8.923874,2541
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.069000,1.1500,0.760109,9.220911,2466
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.070200,1.1700,0.702780,9.505179,2360
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.071400,1.1900,0.690582,9.794146,2399
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.072600,1.2100,0.642327,10.072031,2307
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.073800,1.2300,0.623495,10.350759,2314
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.075000,1.2500,0.615443,10.634907,2359
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.076200,1.2700,0.572202,10.907613,2264
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.077400,1.2900,0.597956,11.201638,2441
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.078600,1.3100,0.579837,11.495664,2441
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.079800,1.3300,0.560456,11.788605,2432
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.081000,1.3500,0.587590,12.105035,2627
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.082200,1.3700,0.574034,12.423392,2643
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.083400,1.3900,0.568184,12.747772,2693
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.084600,1.4100,0.581706,13.089497,2837
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.085800,1.4300,0.592460,13.447483,2972
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.087000,1.4500,0.614813,13.829439,3171
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.088200,1.4700,0.622721,14.227054,3301
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.089400,1.4900,0.667995,14.665261,3638
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.090600,1.5100,0.654350,15.106119,3660
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.091800,1.5300,0.651809,15.556974,3743
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.093000,1.5500,0.707888,16.059504,4172
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.094200,1.5700,0.741566,16.599615,4484
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.095400,1.5900,0.774788,17.178391,4805
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.096600,1.6100,0.824540,17.809925,5243
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.097800,1.6300,0.896642,18.513852,5844
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.099000,1.6500,0.934780,19.265840,6243
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.100200,1.6700,0.977862,20.071669,6690
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.101400,1.6900,1.091017,20.992411,7644
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.102600,1.7100,1.201849,22.030836,8621
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.103800,1.7300,1.328950,23.206095,9757
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.105000,1.7500,1.264273,24.350157,9498
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.106200,1.7700,1.243671,25.501445,9558
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.107400,1.7900,1.239699,26.675139,9744
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.108600,1.8100,1.228381,27.864250,9872
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.109800,1.8300,1.214703,29.066249,9979
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.111000,1.8500,1.238845,30.319080,10401
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.112200,1.8700,1.262614,31.623705,10831
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.113400,1.8900,1.282709,32.977596,11240
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.114600,1.9100,1.317110,34.397374,11787
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.115800,1.9300,1.412197,35.951698,12904
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.117000,1.9500,1.489404,37.625151,13893
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.118200,1.9700,1.557318,39.410985,14826
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.119400,1.9900,1.634361,41.323416,15877
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.120600,2.0100,0.981460,42.495061,9727
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.121800,2.0300,0.929374,43.626716,9395
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.123000,2.0500,0.889988,44.731872,9175
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.124200,2.0700,0.852800,45.811612,8964
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.125400,2.0900,0.826571,46.878463,8857
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.126600,2.1100,0.808137,47.941580,8826
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.127800,2.1300,0.806151,49.022284,8972
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.129000,2.1500,0.806744,50.124187,9148
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.130200,2.1700,0.794712,51.229945,9180
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.131400,2.1900,0.776778,52.330764,9139
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.132600,2.2100,0.785735,53.464707,9414
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.133800,2.2300,0.796215,54.634666,9713
ours_recirc_mu10_mur10,0.1,0.1,recirculated,27554,8302,0.135000,2.2500,0.792188,55.819682,9838
